question_id,system_declared,system_code,discipline_code,discipline_name,topic_declared,subtopic_declared,learning_objective_declared,keywords,difficulty_declared,integrative_declared,integrated_disciplines_declared,clinical_correlation_declared,has_image,editorial_status,curricular_mapping_status,medical_audit_status
CB-ANAT-077,LOCO,LOCO,ANAT,Anatomia,Sistema esquelético,Tipos de ossos,Classificar o fêmur como osso longo (diáfise e epífises) e reconhecer os tipos de ossos.,osso longo | diafise | epifise | tipos de ossos,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-078,DIG,DIG,ANAT,Anatomia,Anatomia abdominal,Trajeto do trato gastrointestinal,Reconhecer a sequência anatômica correta do trato gastrointestinal.,trato gastrointestinal | esofago | estomago | intestino,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-079,LOCO,LOCO,ANAT,Anatomia,Sistema muscular,Tipos de tecido muscular,Reconhecer os três tipos de músculo e seu controle (esquelético voluntário; liso e cardíaco involuntários).,musculo esqueletico | musculo liso | musculo cardiaco | controle voluntario,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-080,NERV,NERV,ANAT,Anatomia,Sistema nervoso,Divisão SNC e SNP,Reconhecer a divisão anatômica do sistema nervoso em SNC (encéfalo e medula) e SNP (nervos e gânglios).,sistema nervoso central | sistema nervoso periferico | encefalo | medula espinhal,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-081,RESP,RESP,ANAT,Anatomia,Vias aéreas,Divisão das vias aéreas (condução x troca),Localizar a troca gasosa nos alvéolos e distinguir a porção condutora das vias aéreas.,alveolos | hematose | vias aereas | troca gasosa,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-082,ENDO,ENDO,ANAT,Anatomia,Glândulas endócrinas,Localização da hipófise e tireoide,"Localizar a hipófise (sela túrcica, base do crânio) e a tireoide (região anterior do pescoço).",hipofise | tireoide | sela turcica | glandulas endocrinas,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-083,RENAL,RENAL,ANAT,Anatomia,Anatomia do sistema urinário,Trajeto da urina,Reconhecer o trajeto da urina (rim → ureter → bexiga → uretra) e distinguir ureter de uretra.,ureter | uretra | bexiga | trato urinario,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-084,IMUNO,IMUNO,ANAT,Anatomia,Órgãos linfoides,Baço e linfonodos,Localizar o baço (abdome superior esquerdo) e reconhecer a função de filtragem imune dele e dos linfonodos.,baco | linfonodos | orgaos linfoides | sistema imune,basica,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-085,IMUNO,IMUNO,ANAT,Anatomia,Sistema linfático,Ducto torácico e drenagem linfática,Saber que o ducto torácico é o principal coletor linfático e onde devolve a linfa à circulação venosa.,ducto toracico | linfa | sistema linfatico | drenagem,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-086,NERV,NERV,ANAT,Anatomia,Vias visuais,Quiasma óptico,"Compreender o cruzamento parcial no quiasma (nasais cruzam, temporais não) e sua lógica de campo visual.",quiasma optico | via visual | retina nasal | campo visual,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-087,LOCO,LOCO,ANAT,Anatomia,Articulação do joelho,Ligamentos cruzados,Saber que o LCA impede o deslizamento anterior da tíbia e reconhecer a lesão esportiva típica.,ligamento cruzado anterior | joelho | tibia | lesao esportiva,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-088,RESP,RESP,ANAT,Anatomia,Parede torácica,Espaço intercostal e toracocentese,Aplicar a anatomia do feixe neurovascular intercostal à segurança da toracocentese.,espaco intercostal | feixe neurovascular | toracocentese | costela,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-089,RENAL,RENAL,ANAT,Anatomia,Bexiga urinária,Trígono vesical,Identificar o trígono vesical e seus limites (óstios ureterais e óstio uretral interno) e sua importância clínica.,trigono vesical | bexiga | ureter | uretra,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-090,REPRO,REPRO,ANAT,Anatomia,Assoalho pélvico,Períneo e músculo levantador do ânus,Reconhecer o levantador do ânus como principal músculo do assoalho pélvico e sua função de sustentação/continência.,levantador do anus | assoalho pelvico | diafragma da pelve | continencia,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-091,LOCO,LOCO,ANAT,Anatomia,Punho e mão,Ossos do carpo,"Conhecer a organização dos ossos do carpo, a fratura do escafoide e o túnel do carpo.",ossos do carpo | escafoide | tunel do carpo | nervo mediano,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-092,NERV,NERV,ANAT,Anatomia,Órbita,Músculos extraoculares e sua inervação,Saber a inervação dos músculos extraoculares (III para a maioria; VI para reto lateral; IV para oblíquo superior).,musculos extraoculares | nervo oculomotor | abducente | troclear,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-093,ENDO,ENDO,ANAT,Anatomia,Glândula tireoide,Relações e nervo laríngeo recorrente,Reconhecer a relação do nervo laríngeo recorrente com a tireoide e a consequência de sua lesão.,tireoide | nervo laringeo recorrente | tireoidectomia | corda vocal,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-094,LOCO,LOCO,ANAT,Anatomia,Membro superior,Plexo braquial,Compreender a origem (C5–T1) e os ramos principais do plexo braquial e a lógica das lesões.,plexo braquial | membro superior | nervo mediano | raizes cervicais,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-095,NERV,NERV,ANAT,Anatomia,Crânio,Base do crânio e forames,"Compreender que os forames da base do crânio transmitem nervos cranianos e vasos, com correlação clínica.",base do cranio | forames | forame magno | nervos cranianos,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-096,REPRO,REPRO,ANAT,Anatomia,Pelve óssea,Diferenças entre os sexos,Reconhecer as diferenças da pelve entre os sexos e sua importância obstétrica.,pelve ossea | diferencas sexuais | parto | angulo subpubico,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-097,REPRO,REPRO,ANAT,Anatomia,Órgãos genitais femininos,"Útero, tubas e ovários","Reconhecer as funções e relações dos ovários, tubas uterinas e útero.",utero | tubas uterinas | ovarios | fecundacao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-098,LOCO,LOCO,ANAT,Anatomia,Articulações,Joelho (ligamentos e meniscos),Reconhecer a anatomia do joelho (ligamentos e meniscos) e sua relação com lesões.,joelho | ligamentos cruzados | meniscos | articulacao sinovial,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-099,RENAL,RENAL,ANAT,Anatomia,Vias urinárias,"Rim, ureter, bexiga e uretra","Reconhecer o trajeto da urina (rim, ureter, bexiga, uretra) e a posição retroperitoneal dos rins.",rim | ureter | bexiga | retroperitoneal,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-100,ENDO,ENDO,ANAT,Anatomia,Glândulas endócrinas,Glândulas suprarrenais,Reconhecer a localização e a divisão córtex-medula das glândulas suprarrenais.,suprarrenais | adrenais | cortex | medula adrenal,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-101,REPRO,REPRO,ANAT,Anatomia,Órgãos genitais masculinos,Testículo e vias espermáticas,"Reconhecer o trajeto dos espermatozoides (túbulos seminíferos, epidídimo, ducto deferente) e a formação do sêmen.",testiculo | tubulos seminiferos | epididimo | ducto deferente,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-102,IMUNO,IMUNO,ANAT,Anatomia,Órgãos linfoides,Baço,Reconhecer a localização e as funções do baço (filtração e imunidade) e a relevância no trauma.,baco | quadrante superior esquerdo | filtracao do sangue | imunidade,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-103,LOCO,LOCO,ANAT,Anatomia,Esqueleto axial,Coluna vertebral,"Reconhecer a organização da coluna vertebral (regiões, discos, canal, curvaturas).",coluna vertebral | vertebras | discos intervertebrais | medula espinhal,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-104,ENDO,ENDO,ANAT,Anatomia,Glândulas endócrinas,Hipófise,"Reconhecer a localização (sela túrcica), a divisão e o papel central da hipófise.",hipofise | sela turcica | adeno-hipofise | neuro-hipofise,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-105,TEG,TEG,ANAT,Anatomia,Pele,Camadas da pele,Reconhecer as três camadas da pele e suas funções.,pele | epiderme | derme | hipoderme,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-106,HEMATO,HEMATO,ANAT,Anatomia,Medula óssea,Localização e tipos,"Reconhecer a localização, os tipos e a função da medula óssea.",medula ossea | hematopoiese | medula vermelha | medula amarela,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-107,ENDO,ENDO,ANAT,Anatomia,Pâncreas,Endócrino e exócrino,Reconhecer a dupla função do pâncreas (exócrina e endócrina) e sua relação com a glicemia.,pancreas | ilhotas de langerhans | insulina | glucagon,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-108,LOCO,LOCO,ANAT,Anatomia,Articulações,Classificação,"Classificar as articulações (fibrosas, cartilaginosas, sinoviais) pela estrutura e mobilidade.",articulacoes | fibrosas | cartilaginosas | sinoviais,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-109,REPRO,REPRO,ANAT,Anatomia,Mama,Estrutura e drenagem,"Reconhecer a estrutura da mama (glândulas, ductos, gordura) e a drenagem para a axila.",mama | glandulas mamarias | drenagem linfatica | axila,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-110,ENDO,ENDO,ANAT,Anatomia,Glândulas endócrinas,Tireoide e paratireoides,Reconhecer a localização da tireoide e das paratireoides e suas funções distintas.,tireoide | paratireoides | pescoco | istmo,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-111,LOCO,LOCO,ANAT,Anatomia,Sistema muscular,Agonistas e antagonistas,Compreender a ação dos músculos em pares (agonista e antagonista) no movimento.,musculos | agonista | antagonista | flexores,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-112,IMUNO,IMUNO,ANAT,Anatomia,Sistema linfático,Vasos e linfa,"Reconhecer as funções do sistema linfático (drenagem, defesa e transporte de gorduras).",sistema linfatico | linfa | linfonodos | drenagem,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-113,NERV,NERV,ANAT,Anatomia,Sistema nervoso periférico,Nervos cranianos,"Reconhecer o número, a origem e os tipos de nervos cranianos, e a exceção do vago.",nervos cranianos | encefalo | nervo vago | tronco encefalico,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-114,RESP,RESP,ANAT,Anatomia,Vias aéreas,"Traqueia, brônquios e pulmões",Reconhecer o trajeto do ar e a organização dos pulmões em lobos e alvéolos.,vias aereas | traqueia | bronquios | alveolos,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-115,LOCO,LOCO,ANAT,Anatomia,Esqueleto,Axial e apendicular,"Reconhecer a divisão do esqueleto em axial (eixo, proteção) e apendicular (membros, movimento).",esqueleto axial | esqueleto apendicular | cinturas | ossos,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-116,REPRO,REPRO,ANAT,Anatomia,Órgãos genitais femininos,"Útero, tubas e ovários","Reconhecer a anatomia e a função dos ovários, das tubas, do útero e do colo.",ovarios | tubas uterinas | utero | colo do utero,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-117,NERV,NERV,ANAT,Anatomia,Sistema nervoso central,Medula espinhal,Reconhecer a estrutura da medula espinhal e suas funções (condução e reflexos).,medula espinhal | substancia cinzenta | substancia branca | nervos espinhais,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-118,HEMATO,HEMATO,ANAT,Anatomia,Órgãos linfoides,Baço,Reconhecer a localização e as funções do baço (filtração do sangue e defesa).,baco | orgao linfoide | filtracao do sangue | esplenectomia,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-119,ENDO,ENDO,ANAT,Anatomia,Glândulas endócrinas,Adrenais,Reconhecer a localização e a divisão (córtex e medula) das adrenais e seus hormônios.,adrenais | suprarrenais | cortex | medula adrenal,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-120,RENAL,RENAL,ANAT,Anatomia,Vias urinárias,"Ureteres, bexiga e uretra","Reconhecer o trajeto da urina pelas vias urinárias (ureter, bexiga, uretra).",ureteres | bexiga | uretra | vias urinarias,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-121,RESP,RESP,ANAT,Anatomia,Tórax,Pleura e mediastino,Reconhecer a pleura (membrana dos pulmões) e o mediastino (região central do tórax).,pleura | mediastino | torax | cavidade pleural,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-122,RENAL,RENAL,ANAT,Anatomia,Rim,Anatomia macroscópica,"Reconhecer a anatomia do rim (córtex, medula, cálices, pelve, hilo).",rim | cortex renal | medula renal | pelve renal,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-123,LOCO,LOCO,ANAT,Anatomia,Articulações,Tipos de articulações,"Classificar as articulações pelo grau de movimento (fixas, semimóveis, móveis).",articulacoes | sinoviais | suturas | liquido sinovial,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-124,ENDO,ENDO,ANAT,Anatomia,Glândulas endócrinas,Tireoide e paratireoides,Reconhecer a anatomia da tireoide e das paratireoides e suas funções distintas.,tireoide | paratireoides | PTH | pescoco,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-125,NERV,NERV,ANAT,Anatomia,Sistema nervoso periférico,Nervos cranianos,"Reconhecer os nervos cranianos (origem no encéfalo, distribuição e funções).",nervos cranianos | tronco encefalico | nervo vago | exame neurologico,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-126,HEMATO,HEMATO,ANAT,Anatomia,Órgãos linfoides,Baço,"Reconhecer a localização e as funções do baço (filtração do sangue, imunidade, reservatório).",baco | filtracao do sangue | hemacias | imunidade,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-127,IMUNO,IMUNO,ANAT,Anatomia,Órgãos linfoides,Timo e linfonodos,Reconhecer os órgãos linfoides primários e secundários e seus papéis.,orgaos linfoides | timo | linfonodos | medula ossea,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-128,LOCO,LOCO,ANAT,Anatomia,Esqueleto axial,Coluna vertebral,Reconhecer a organização da coluna vertebral e sua função de proteger a medula.,coluna vertebral | vertebras | discos intervertebrais | medula espinhal,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-129,LOCO,LOCO,ANAT,Anatomia,Articulações,Tipos de articulações,"Classificar as articulações pelo grau de movimento (fixas, semimóveis, móveis).",articulacoes | sinovial | suturas | movimento,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-130,CARDIO,CARDIO,ANAT,Anatomia,Vascularização,Coronárias,Reconhecer a circulação coronária e sua relação com o infarto.,arterias coronarias | aorta | miocardio | infarto,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-131,NERV,NERV,ANAT,Anatomia,Sistema nervoso central,Medula espinhal,Reconhecer a organização e as funções da medula espinhal.,medula espinhal | nervos espinhais | vias sensitivas e motoras | reflexos,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-132,REPRO,REPRO,ANAT,Anatomia,Sistema reprodutor,Anatomia feminina,Reconhecer os órgãos do sistema reprodutor feminino e suas funções.,sistema reprodutor feminino | ovarios | tubas uterinas | utero,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-133,TEG,TEG,ANAT,Anatomia,Anexos cutâneos,"Pelos, unhas e glândulas",Reconhecer os anexos cutâneos e suas funções.,anexos cutaneos | pelos | unhas | glandulas sudoriparas e sebaceas,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-134,DIG,DIG,ANAT,Anatomia,Sistema digestivo,Fígado e vias biliares,Reconhecer a anatomia do fígado e das vias biliares e a conexão com o intestino.,figado | bile | vias biliares | vesicula biliar,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-135,LOCO,LOCO,ANAT,Anatomia,Sistema muscular,Músculos esqueléticos,"Reconhecer como os músculos se ligam aos ossos e produzem movimento (tendões, pares antagônicos).",musculos esqueleticos | tendoes | pares antagonicos | contracao,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-ANAT-136,NERV,NERV,ANAT,Anatomia,Sistema nervoso central,Divisões do encéfalo,Reconhecer as grandes divisões do encéfalo e suas funções gerais.,encefalo | cerebro | cerebelo | tronco encefalico,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-BCM-001,CARDIO,CARDIO,BCM,Biologia Celular e Molecular,Sinalização celular,Receptor beta-adrenérgico,Beta-1 (receptor acoplado à proteína G) → Gs → adenilato ciclase → AMPc → PKA → mais cálcio → mais força e frequência.,receptor beta-1 | proteína Gs | AMPc | PKA | sinalização,avancada,True,BCM | FISI,False,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
